"Genome ID","Genome Name","Contig","Match ID","Group","Inc Match","Percent Identity","Match Coverage","Contig Start","Contig End","Reference Start","Reference End"
"614ce94a36a4e20c0ba38d9d","678023","NODE_75_length_16440_cov_24.002689","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,12119,12993,1,875
"614ce94a36a4e2b141a38da7","681344","NODE_16_length_106781_cov_15.170843","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,42364,43238,875,1
"614ce94a36a4e2ef92a38db1","323080","NODE_17_length_106781_cov_19.488745","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94a36a4e2276ea38db5","695968","NODE_17_length_106781_cov_17.002221","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105525,106399,1,875
"614ce94a36a4e2dc8ca38dbc","699766","NODE_17_length_106781_cov_19.088383","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94a36a4e29aada38dc7","708227","NODE_17_length_106781_cov_32.815315","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94a36a4e28354a38dcb","712247","NODE_18_length_106781_cov_32.798418","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,600,1474,875,1
"614ce94a36a4e2c1a2a38dd3","721594","NODE_19_length_106781_cov_15.290237","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,63848,64722,1,875
"614ce94a36a4e23ad4a38dd9","727899","NODE_17_length_106781_cov_22.905797","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,71965,72839,875,1
"614ce94a36a4e2bacca38dda","728752","NODE_54_length_28794_cov_25.299593","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"614ce94a36a4e2eb6ca38ddb","735872","NODE_17_length_106781_cov_29.512877","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105484,106358,1,875
"614ce94a36a4e284caa38ddd","735588","NODE_18_length_106782_cov_33.046792","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,51932,52806,1,875
"614ce94a36a4e2eb8ca38ddf","747854","NODE_39_length_28794_cov_26.664334","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"614ce94a36a4e20538a38de0","745302","NODE_45_length_20574_cov_41.040392","IncFII(pCRY)_1__NC_005814","all","IncFII(pCRY)_1",94.266,100,13927,14519,593,1
"614ce94a36a4e28199a38de2","751277","NODE_41_length_20574_cov_36.491195","IncFII(pCRY)_1__NC_005814","all","IncFII(pCRY)_1",94.266,100,3120,3712,1,593
"614ce94a36a4e24037a38de5","751240","NODE_19_length_106781_cov_27.114145","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,25952,26826,875,1
"614ce94a36a4e24888a38de8","751531","NODE_17_length_106781_cov_30.434587","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105638,106512,875,1
"614ce94a36a4e2a3bda38ded","746796","NODE_40_length_20574_cov_44.235377","IncFII(pCRY)_1__NC_005814","all","IncFII(pCRY)_1",94.266,100,10413,11005,593,1
"614ce94a36a4e2e1fba38def","745853","NODE_17_length_106781_cov_21.359239","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,48879,49753,1,875
"614ce94a36a4e272c9a38df1","749390","NODE_36_length_20574_cov_50.975657","IncFII(pCRY)_1__NC_005814","all","IncFII(pCRY)_1",94.266,100,14721,15313,1,593
"614ce94a36a4e2e9eca38df6","740077","NODE_16_length_106781_cov_25.527721","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,498,1372,1,875
"614ce94a36a4e215d8a38dfa","742417","NODE_17_length_106781_cov_21.869211","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105474,106348,1,875
"614ce94a36a4e2db42a38dfe","752170","NODE_38_length_20574_cov_35.548417","IncFII(pCRY)_1__NC_005814","all","IncFII(pCRY)_1",94.266,100,9350,9942,593,1
"614ce94a36a4e264f3a38e01","730695","NODE_18_length_106781_cov_27.720662","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105484,106358,1,875
"614ce94a36a4e2ff99a38e0a","735089","NODE_18_length_106781_cov_21.633751","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,791,1665,1,875
"614ce94936a4e22738a38cc4","323883","NODE_17_length_106781_cov_22.410998","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,79956,80830,1,875
"614ce94936a4e2dc01a38cc8","448199","NODE_20_length_106780_cov_7.223982","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,8293,9167,875,1
"614ce94936a4e2ec4ba38ccc","427447","NODE_18_length_105630_cov_15.064279","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,104341,105215,1,875
"614ce94936a4e25b9da38cd6","543893","NODE_18_length_104982_cov_9.777593","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,103723,104597,875,1
"614ce94936a4e2267ba38cd7","506868","NODE_15_length_106781_cov_13.620237","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,31848,32722,875,1
"614ce94936a4e2a339a38cdb","541348","NODE_46_length_7669_cov_79.505794","IncN_1__AY046276","all","IncN_1",100,100,267,780,514,1
"614ce94936a4e23482a38cde","553784","NODE_26_length_74354_cov_15.753349","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,62860,63419,560,1
"614ce94936a4e24532a38ce6","528015","NODE_17_length_106865_cov_17.203849","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,35458,36332,1,875
"614ce94936a4e26466a38ce8","531231","NODE_17_length_106781_cov_11.480948","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,79956,80830,1,875
"614ce94936a4e2dabca38ced","556786","NODE_22_length_80366_cov_2.989613","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",97.285,100,27144,28027,875,1
"614ce94936a4e2dabca38ced","556786","NODE_36_length_58096_cov_4.081867","IncFII(S)_1__CP000858","all","IncFII(S)_1",97.71,100,16000,16259,262,1
"614ce94936a4e259dba38cee","416030","NODE_12_length_106729_cov_8.042671","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,55531,56405,1,875
"614ce94936a4e2cb18a38cf8","534759","NODE_18_length_106781_cov_9.963901","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,30057,30931,1,875
"614ce94936a4e25854a38cf9","325596","NODE_27_length_53694_cov_14.296928","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,26225,26764,540,1
"614ce94936a4e25854a38cf9","325596","NODE_27_length_53694_cov_14.296928","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,39841,40260,1,420
"614ce94936a4e25854a38cf9","325596","NODE_38_length_32500_cov_14.642714","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,500,887,1,388
"614ce94936a4e262a5a38cfd","506036","NODE_47_length_7669_cov_109.801949","IncN_1__AY046276","all","IncN_1",100,100,267,780,514,1
"614ce94936a4e210a7a38d00","563490","NODE_17_length_106700_cov_7.908567","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,46782,47656,875,1
"614ce94936a4e23d26a38d03","520549","NODE_18_length_106781_cov_21.174573","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,44387,45261,1,875
"614ce94936a4e2840aa38d04","568336","NODE_36_length_28794_cov_21.747484","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"614ce94936a4e20c44a38d06","568313","NODE_17_length_106781_cov_27.453920","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,484,1358,1,875
"614ce94936a4e2c8cea38d07","559077","NODE_18_length_106781_cov_19.714871","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,46782,47656,875,1
"614ce94936a4e2f245a38d0a","572145","NODE_19_length_106781_cov_15.982822","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,76130,77004,875,1
"614ce94936a4e275b4a38d0c","568311","NODE_17_length_106781_cov_11.162315","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,555,1429,875,1
"614ce94936a4e270e3a38d0f","598141","NODE_17_length_106781_cov_35.763462","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,79956,80830,1,875
"614ce94936a4e2ebe4a38d10","572384","NODE_27_length_57674_cov_16.513794","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,27950,28489,540,1
"614ce94936a4e2ebe4a38d10","572384","NODE_27_length_57674_cov_16.513794","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,41566,41985,1,420
"614ce94936a4e276dda38d14","582308","NODE_17_length_106781_cov_20.382350","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,33427,34301,1,875
"614ce94936a4e247d1a38d17","598167","NODE_17_length_106781_cov_28.287781","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,61181,62055,875,1
"614ce94936a4e264e5a38d18","603275","NODE_38_length_28794_cov_19.203559","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"614ce94936a4e2117ca38d1a","604981","NODE_26_length_57672_cov_33.327396","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,27948,28487,540,1
"614ce94936a4e2117ca38d1a","604981","NODE_26_length_57672_cov_33.327396","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,41564,41983,1,420
"614ce94936a4e2e9fba38d1f","601701","NODE_19_length_106781_cov_29.657442","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94936a4e2ba61a38d21","606242","NODE_19_length_106781_cov_37.020411","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59362,60236,875,1
"614ce94936a4e246dfa38d25","610004","NODE_17_length_106781_cov_24.646580","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,25952,26826,875,1
"614ce94936a4e25fb2a38d29","611421","NODE_17_length_106781_cov_25.755581","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,372,1246,875,1
"614ce94936a4e22e7fa38d2c","619925","NODE_17_length_106781_cov_16.470292","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,15500,16374,875,1
"614ce94936a4e26200a38d2d","624491","NODE_17_length_106780_cov_19.677653","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59125,59999,1,875
"614ce94936a4e25592a38d37","628083","NODE_17_length_106781_cov_38.249461","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,33427,34301,1,875
"614ce94936a4e259cda38d40","632345","NODE_19_length_106781_cov_18.585825","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,508,1382,1,875
"614ce94936a4e24526a38d42","630656","NODE_50_length_14733_cov_36.510097","IncX1_1__EU370913","all","IncX1_1",97.861,100,6603,6976,374,1
"614ce94936a4e276dca38d44","634755","NODE_38_length_28794_cov_25.112643","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"614ce94936a4e2026fa38d47","623239","NODE_18_length_106781_cov_20.159925","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,79956,80830,1,875
"614ce94936a4e2d1eda38d48","620451","NODE_56_length_6390_cov_22.222803","IncN_1__AY046276","all","IncN_1",100,100,5634,6147,1,514
"614ce94936a4e2d597a38d51","604977","NODE_17_length_106781_cov_35.066435","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,90866,91740,1,875
"614ce94936a4e2595aa38c94","423188","NODE_17_length_106781_cov_15.309580","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105441,106315,1,875
"614ce94936a4e20e6da38c97","435407","NODE_17_length_106781_cov_16.957809","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,25952,26826,875,1
"614ce94936a4e2357ca38cab","475740","NODE_46_length_4732_cov_423.423449","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",93.13,100,769,899,1,131
"614ce94936a4e259dda38cad","380837","NODE_9_length_106781_cov_17.821481","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105502,106376,875,1
"614ce94936a4e2098aa38caf","293005","NODE_17_length_106781_cov_18.338397","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,143,1017,875,1
"614ce94936a4e22baca38cb3","430289","NODE_59_length_978_cov_0.800664","ColpVC_1__JX133088","all","ColpVC_1",100,100,241,433,1,193
"614ce94936a4e2362da38cb7","429739","NODE_18_length_106781_cov_18.016944","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,46782,47656,875,1
"614ce94936a4e2c9b4a38cbd","479451","NODE_18_length_106781_cov_19.368948","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,372,1246,875,1
"614ce94936a4e2113ca38c19","376180","NODE_18_length_106781_cov_13.853195","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105502,106376,875,1
"614ce94936a4e27420a38c1f","429741","NODE_29_length_47290_cov_68.481754","IncN_1__AY046276","all","IncN_1",99.805,100,274,787,514,1
"614ce94936a4e2724fa38c24","435511","NODE_17_length_106781_cov_11.962289","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94936a4e24746a38c25","376190","NODE_19_length_106781_cov_13.891796","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94936a4e29537a38c38","373941","NODE_10_length_106781_cov_13.851330","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,48886,49760,1,875
"614ce94936a4e2a0eaa38c3b","268672","NODE_17_length_106781_cov_16.416331","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,93485,94359,875,1
"614ce94936a4e20aeca38c3e","423185","NODE_17_length_106781_cov_15.146309","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94936a4e2e7e2a38c3f","418901","NODE_19_length_106781_cov_18.784661","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,58407,59281,875,1
"614ce94936a4e2006ba38c53","482154","NODE_18_length_106781_cov_13.347919","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105563,106437,875,1
"614ce94936a4e2543ea38c59","364554","NODE_19_length_106781_cov_18.870991","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94936a4e2625fa38c64","376067","NODE_17_length_106781_cov_25.024319","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,74097,74971,1,875
"614ce94936a4e21a76a38c71","362755","NODE_33_length_38908_cov_54.958206","IncX1_1__EU370913","all","IncX1_1",98.93,100,1226,1599,1,374
"614ce94936a4e2e2bfa38c7a","429737","NODE_17_length_106781_cov_15.875237","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,500,1374,875,1
"614ce94936a4e216fda38c7d","376105","NODE_19_length_106781_cov_14.457528","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105521,106395,1,875
"614ce94936a4e227b7a38c7e","369957","NODE_18_length_106781_cov_18.618503","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,46782,47656,875,1
"614ce94936a4e28c41a38c8b","366365","NODE_10_length_43985_cov_11.709907","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,7629,8503,875,1
"614ce94936a4e26dd6a38c8e","337061","NODE_18_length_106781_cov_13.706999","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,23842,24716,875,1
"614ce94936a4e2a252a38c8f","424721","NODE_36_length_36304_cov_23.444230","IncY_1__K02380","all","IncY_1",99.477,100,33796,34560,765,1
"614ce94936a4e228e9a38bd0","443567","NODE_17_length_106781_cov_19.907756","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59177,60051,1,875
"614ce94936a4e26d36a38be9","397394","NODE_15_length_106781_cov_12.320076","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,74822,75696,1,875
"614ce94936a4e255bfa38bf4","488684","NODE_18_length_106781_cov_21.236219","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,29628,30502,1,875
"614ce94936a4e21536a38bf6","410877","NODE_18_length_106781_cov_14.850880","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,59126,60000,1,875
"614ce94936a4e23e4fa38bf7","376176","NODE_17_length_106781_cov_17.548985","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,372,1246,875,1
"614ce94936a4e2ec62a38c03","432187","NODE_18_length_106781_cov_12.555911","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105484,106358,1,875
"614ce94936a4e2122ba38c08","478553","NODE_15_length_106781_cov_13.950097","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,15164,16038,875,1
"614ce94936a4e2a0bca38c11","482712","NODE_18_length_106781_cov_17.402705","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105474,106348,1,875
"614ce94936a4e2072ba38a6a","1127204","NODE_18_length_106781_cov_14.032491","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,372,1246,875,1
"614ce94936a4e2578ea38a87","1131104","NODE_15_length_106781_cov_10.842380","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,48964,49838,1,875
"614ce94936a4e2ce16a38ad5","SRR5500428","NODE_66_length_23339_cov_3.760101","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,18632,19506,1,875
"614ce94936a4e20a6ba38a3e","1130930","NODE_18_length_106781_cov_13.174592","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,6120,6994,1,875
"614ce94936a4e20a6ba38a3e","1130930","NODE_46_length_11370_cov_6.775387","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,3782,3912,1,130
"614cb71e487730a18fdaa4d5","BZD5JZ","NODE_18_length_93520_cov_13.882767","p0111_1__AP010962","all","p0111_1",98.531,100,26151,27035,885,1
"614cb71e48773072ffdaa45c","TD09-5512","NODE_18_length_106805_cov_14.515191","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,63882,64756,1,875
"614cb71e487730121bdaa465","TD09-5429","NODE_18_length_106805_cov_13.676635","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,758,1632,1,875
"614cb71e4877301a7ddaa46c","TD09-5099","NODE_22_length_74621_cov_17.079923","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,10921,11480,1,560
"614cb71e487730bcbddaa47b","TD09-5045","NODE_22_length_74621_cov_14.843630","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63142,63701,560,1
"614cb71e4877305eeddaa48c","TD09-4951","NODE_18_length_106805_cov_14.454454","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,42306,43180,875,1
"614cb71e48773013ffdaa498","TD09-5639","NODE_22_length_74707_cov_19.351410","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63228,63787,560,1
"614cb71e487730253ddaa4a4","TD09-5787","NODE_18_length_106805_cov_16.609169","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,30083,30957,1,875
"614cb71e48773076f2daa4a8","TD09-5623","NODE_22_length_74621_cov_20.088591","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63142,63701,560,1
"614cb71e48773072a6daa4c7","TD09-5937","NODE_23_length_69247_cov_18.809423","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,57768,58327,560,1
"614cb71e487730372adaa41e","TD09-4152","NODE_22_length_74906_cov_18.925448","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63427,63986,560,1
"614cb71e4877307732daa440","1820","NODE_19_length_106805_cov_12.337282","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,46560,47434,1,875
"614cb71d4877303b1edaa39b","BZD5KK","NODE_19_length_90905_cov_14.091095","p0111_1__AP010962","all","p0111_1",98.531,100,63871,64755,1,885
"614cb71d487730494adaa39d","TD09-012","NODE_18_length_106805_cov_15.276582","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,414,1288,875,1
"614cb71e48773016d9daa3f0","263","NODE_19_length_106706_cov_14.324153","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,30083,30957,1,875
"614cb71e4877301934daa3ff","TD09-4563","NODE_18_length_106805_cov_12.450228","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105534,106408,875,1
"614cb71e48773069dddaa40f","TD09-4620","NODE_18_length_106805_cov_11.621090","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,66180,67054,1,875
"614cb71e4877307321daa413","TD09-4697","NODE_22_length_74707_cov_20.601772","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63228,63787,560,1
"614cb71d4877303848daa303","TD09-2108","NODE_17_length_106805_cov_24.657732","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,191,1065,875,1
"614cb71d48773065c5daa307","TD09-128","NODE_19_length_106805_cov_17.438748","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,90912,91786,1,875
"614cb71d48773076b0daa309","TD09-1976","NODE_33_length_36957_cov_23.932265","IncX1_4__JN935898","all","IncX1_4",95.491,100,8496,8872,377,1
"614cb71d487730c95edaa30d","TD09-127","NODE_44_length_5119_cov_42.068924","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,3723,4282,560,1
"614cb71d4877307c90daa30f","TD09-2051","NODE_18_length_106805_cov_31.680918","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,30083,30957,1,875
"614cb71d487730590adaa315","TD09-2052","NODE_19_length_106805_cov_19.657723","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,57270,58144,875,1
"614cb71d4877309b11daa317","TD09-139","NODE_18_length_106805_cov_13.603134","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,76196,77070,875,1
"614cb71d4877302ed5daa31a","TD09-2764","NODE_22_length_74707_cov_22.202780","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,10921,11480,1,560
"614cb71d487730370adaa31f","TD09-1874","NODE_18_length_106805_cov_14.327507","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105908,106782,1,875
"614cb71d4877302771daa326","TD09-2730","NODE_22_length_74721_cov_16.620233","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63242,63801,560,1
"614cb71d4877306321daa329","TD09-155","NODE_19_length_106805_cov_20.566922","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,57276,58150,875,1
"614cb71d487730deb6daa331","TD09-109","NODE_18_length_106805_cov_14.333346","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,91240,92114,875,1
"614cb71d48773076cbdaa334","TD09-1971","NODE_18_length_106805_cov_15.853232","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,33481,34355,1,875
"614cb71d48773017b5daa338","TD09-1126","NODE_18_length_106805_cov_19.038798","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,48988,49862,1,875
"614cb71d4877304819daa355","TD09-2241","NODE_18_length_106805_cov_14.364010","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,24007,24881,1,875
"614cb71d4877300e54daa365","TD09-3477.02","NODE_18_length_106805_cov_11.406538","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,20164,21038,1,875
"614cb71d487730258ddaa373","TD09-1836.03","NODE_18_length_106805_cov_18.086518","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105883,106757,1,875
